TSNE1,TSNE2,TSNE3
0.68562454,8.058822,14.282867
-0.33255753,22.703348,13.195043
-0.26236138,13.061398,20.228462
16.974823,-2.4581518,27.919935
29.791496,-6.772027,18.193878
20.61771,0.97339785,12.4548435
12.406072,-8.395863,-2.5478528
23.187208,-0.6224694,-4.20648
24.037066,-0.08516046,-3.235195
20.601454,-8.267999,-3.5379121
12.009165,6.6042385,9.776878
18.773643,-2.3400605,8.954184
-0.5311403,-4.307117,11.962628
14.648987,-1.5782092,4.6558743
15.06044,2.5647926,9.059882
1.237021,11.5441885,22.99725
17.001038,-12.885555,1.7271246
8.6406765,-9.822753,11.87045
8.960126,-2.4038453,14.390231
1.0649706,-1.4544553,16.972551
4.376582,0.73871106,40.66426
-7.3504057,0.36897716,33.648014
-4.4741282,0.49062398,31.892431
-14.471325,-2.695237,19.182137
-9.584682,-3.3238955,20.108028
1.1633775,-5.6072645,24.33294
-9.397973,2.1205714,27.517706
-17.467815,-0.48827285,16.915188
-4.450238,-0.8182605,24.009747
-5.389611,0.20341526,22.697325
-6.800752,0.31979516,26.594728
-8.161167,5.6117544,31.537558
-7.863513,6.5373344,30.340837
-4.3345313,8.163566,17.53763
-7.5681167,6.99771,11.008935
-18.528248,-0.94343686,19.587461
5.0465493,18.48973,28.650095
-10.757564,-18.05289,21.371422
-0.8664774,-5.3160634,30.385128
4.3499737,18.025637,27.25915
-4.4691167,2.4427636,20.854658
7.5178466,-0.12687907,18.80355
-6.5676627,-2.4214864,16.94215
-0.058881,-2.1273732,16.861858
-0.87951577,1.6520768,33.867657
3.0303006,5.772609,31.867159
0.30663607,0.8366859,32.929142
0.07688396,-1.4729584,33.66552
-3.4367094,3.5581331,35.573368
-3.4790778,3.5820012,34.9795
-0.9320953,3.9592202,32.887302
3.2711062,5.8652534,30.583136
7.726577,9.493548,31.626457
9.368015,3.849086,30.24077
-39.68578,2.4661198,11.820065
-11.664136,14.558073,9.913587
-4.2490883,19.223417,10.687883
11.283606,-13.108032,21.880966
-5.6844554,-17.866673,17.808308
1.1951104,-20.334965,11.598848
3.2823462,-17.40557,6.6938877
3.382037,13.097828,11.944617
-2.0572982,10.075692,5.373399
4.1513276,-5.078302,1.4302229
-8.4908495,-22.506037,14.418322
8.14494,12.333419,14.832739
-10.267983,-3.5213938,-0.3823564
1.169529,-19.489544,10.549606
1.3703306,-19.910244,11.276082
-6.2971673,-14.955387,7.839039
-9.892788,-18.949934,12.060757
-9.79586,-20.259878,10.26877
-6.0571547,-14.670522,8.215302
-11.293835,12.987961,10.476763
-8.228352,-12.331916,26.410915
-9.247859,-12.337238,24.994556
-10.054272,-11.76767,25.646845
-7.8494625,-20.06525,10.968879
-5.567686,-19.968065,11.038038
-5.4410553,-17.408705,9.275598
-5.034825,-16.308298,9.09442
16.578466,-2.6822543,14.231189
-2.9396067,-22.38354,11.983396
-3.8503046,-22.904089,11.547204
-7.0250835,-22.741282,14.616895
-6.406328,-22.983517,15.026483
-6.9941034,-21.932316,12.08279
9.000385,12.023293,7.3797073
-6.108353,-21.353294,10.726579
-7.2674894,-23.16283,14.183701
-3.215492,-22.735016,12.551079
-2.9982142,-22.676868,13.4453125
-5.351819,-23.344152,10.867932
-4.8653007,-23.218256,11.206016
-4.2223234,-16.716898,7.3763094
-9.072889,-11.006261,10.924348
-6.2921076,2.6340423,7.4296885
-16.890741,-7.429958,-17.664305
-17.635923,-3.3953786,-15.694328
-13.903437,5.8770704,-12.534596
-12.11383,13.217086,-10.739245
9.593335,6.513682,-2.893706
-9.558581,-15.972298,-16.051445
-9.763372,7.160021,-15.316844
-22.271057,-6.8950424,-9.488116
-19.45772,-17.829777,-10.701239
10.764928,-13.257009,-18.08454
-0.41272202,-15.412316,-9.084048
-10.498779,-16.760077,-19.942154
-10.504618,-16.601904,-19.278212
-15.649608,-4.43266,-15.739941
-16.144823,-4.246102,-15.999805
-21.870443,-14.711933,-7.8120637
-18.481936,8.270626,-15.63709
-18.338556,14.156039,-12.660516
-13.489133,-15.166314,-18.975063
-16.527565,-7.1211853,-14.851065
-13.128093,4.4498134,-12.826649
-11.572179,15.420408,-9.927346
-13.678343,-18.14305,-11.256219
-7.4418077,9.002519,-16.933283
-9.420342,11.71158,-18.107367
-21.661432,-15.3020525,-12.522604
-14.120518,-18.607903,-11.256222
-17.802572,14.605531,-12.062557
-17.991646,-7.1516876,-18.576752
-18.411737,-6.545244,-17.848417
21.23353,-23.85408,5.163744
1.7662662,22.922174,-7.2623396
-1.9417568,19.692787,-7.770034
6.122037,11.299921,4.118348
5.3699975,-2.4586797,0.2243117
16.368526,-16.7692,-29.350473
20.203962,9.952616,-3.6761796
12.752279,5.8383026,-25.398193
-16.950716,4.4240785,5.377436
-2.7278252,-15.050057,-13.305854
7.6706295,9.900633,3.6849518
-0.23327312,-12.885515,1.102036
17.038864,-0.3799631,-10.683245
2.3294592,23.220362,-8.172485
0.8108887,22.314747,-6.422037
-17.873043,15.286052,-6.419252
-17.083952,15.319963,-5.8949986
3.63742,-4.624185,-16.080732
5.6029215,-4.0256653,-17.848816
4.1479135,-5.4494753,-20.31772
0.9586685,3.2689598,-23.108158
0.976007,3.9955597,-22.48528
2.748293,-4.57179,-22.458792
9.776867,17.574818,-6.9652424
-2.1266572,8.121021,-37.341652
18.754889,-0.3136457,-16.45291
18.756697,-10.855393,-17.098515
21.214949,-4.042288,-11.348451
2.8693469,-9.52541,-27.043581
0.8616882,-4.30755,-13.646004
5.746071,10.86697,-29.845634
9.476402,3.0942166,-18.095478
-0.041843027,3.419784,-22.309116
19.4032,0.056480993,-14.123706
17.685993,-12.308248,-20.514784
10.606684,25.09555,5.0422072
1.6669034,20.524977,0.7534451
-1.889455,19.590572,-7.614819
-16.786892,-11.640945,-5.865897
13.467617,8.845161,-9.9835415
6.2316732,11.160198,4.0812807
10.036119,27.355938,3.9269881
1.0603286,19.362724,0.58735865
18.27149,-10.598246,-17.638727
19.840576,-1.9652647,-14.216373
4.392954,-4.838644,-22.462978
3.0421574,-5.4878488,-17.710665
3.3977227,-5.4223022,-18.462103
20.506443,16.152222,-17.803707
27.553642,-7.941192,-17.615885
23.10847,-10.213842,-15.269611
4.266912,17.537195,-19.937717
1.1796124,-0.94259757,19.039227
10.954826,-4.7220964,11.637461
-1.9432772,-17.547827,13.599603
10.475312,-4.0701623,19.993513
15.183224,-21.719622,5.799592
12.346451,-22.903616,8.40982
9.276566,-13.107008,20.294668
8.141945,-12.125653,18.685398
12.297513,-19.31087,14.241992
-6.073141,-10.875689,24.256815
17.034689,-13.177991,1.8842866
8.988677,-5.25084,9.078263
6.752575,-2.4604428,10.331955
-15.624811,-7.626368,4.162714
-15.798377,-8.888088,2.658156
-20.35983,12.715381,9.892631
-21.133257,13.236875,10.302013
-22.341942,-3.4524481,9.644677
9.196083,-5.869112,28.427334
15.501762,2.3635585,17.243914
24.875914,-4.0197406,16.645025
19.293837,4.066634,5.176834
-17.603165,-4.762342,9.199871
-5.4371085,7.7741976,19.678885
-6.6808767,6.41328,19.400133
-16.444452,0.046303436,6.0421085
10.965377,-9.07483,14.550937
0.859854,7.4253755,14.1340475
-11.897502,-0.8572308,16.956427
7.1708226,-0.58186454,26.662241
15.792086,4.865529,23.716856
25.041847,-1.6959126,4.297277
12.522591,-0.7511949,20.03615
-1.0849406,-12.221838,8.879564
1.4724036,-10.684252,8.293324
15.2544155,-20.515932,6.357335
3.870099,1.6876118,37.89971
2.1057549,5.170665,32.579773
4.2468257,4.6134524,37.082336
4.215871,4.5893097,37.084232
-6.293656,6.488825,29.30619
-6.635631,11.608212,19.468334
-5.319544,-24.072628,22.184135
-11.219913,-0.003966786,16.844416
-7.334311,9.135031,30.747925
-6.7250504,13.295513,21.894156
-20.765907,2.6866572,8.429926
-6.1855354,12.218385,20.506067
-16.245604,11.3945,28.3048
-14.209566,12.550505,28.112234
-13.2543,12.779359,27.987757
-11.734714,7.23191,17.35497
-2.6838307,14.02527,23.847826
-32.998978,3.3367589,8.421645
-10.182314,-17.125015,21.967339
-1.7554876,-3.0917807,35.93014
-3.1931953,-4.887712,33.500652
-2.4465864,-8.854979,29.617172
-0.9232801,8.73592,27.49885
-7.22437,3.9162052,34.56407
-7.3308187,3.6093314,34.188454
-9.070692,12.794465,23.102736
-9.347345,12.856565,22.958895
-15.635478,-10.371459,12.547461
-9.692268,5.1531053,21.449984
-6.801689,6.8907113,26.266617
-8.32441,2.1459565,24.357138
-6.11923,-4.408103,26.187244
-4.5093307,6.362345,26.420902
-3.4166882,21.4802,19.210943
-3.2110093,21.077482,18.90478
-3.5538049,19.308096,18.868013
-9.6502285,-2.14031,21.791225
-13.533728,-3.820817,10.899884
-13.465085,-6.5561647,9.260833
-14.699327,-0.036925256,10.36338
-0.69518924,-13.917326,13.0035095
-22.384157,-4.1735897,2.092002
-13.744717,3.786015,-0.41180953
15.677203,-18.64456,10.320975
3.9623563,-2.2032104,2.5609214
-19.921831,-6.141231,5.379783
-17.325531,5.0263886,7.5409617
-8.787648,-11.990534,16.72923
11.887825,-9.006381,11.676399
-7.240266,-14.2533455,9.945499
-14.290211,8.454542,0.23814702
-0.2322471,-2.6769276,5.8685637
-0.49750692,-2.7065,5.5583963
-14.127138,6.244293,0.25648516
-28.572523,14.100828,17.102201
-27.93984,-1.3227606,18.674812
-22.214235,-2.0816696,19.119019
-17.669144,-3.3260465,14.102311
-14.454136,4.048226,0.67179304
-9.070348,-16.152325,8.886427
-8.436572,-15.136628,18.473494
2.4994426,12.0971985,5.8741837
12.780163,-16.30132,4.059521
-20.700304,4.536785,9.239358
-15.269612,6.846319,-0.50037444
-19.374146,-0.19958362,5.6768646
-13.306823,8.953543,0.4502184
-13.75505,-0.17454319,6.8246913
-15.469542,4.315983,2.9522867
5.264827,2.5544186,18.643278
4.344945,-1.8234961,1.6578512
10.036916,-8.776034,12.249862
-9.060384,-10.082039,16.122532
1.3721273,5.9601145,1.0478891
0.63383436,2.7296684,0.5025665
-2.1542282,-3.3287313,2.3380487
-10.925392,-4.79966,-14.422745
-1.2271031,8.622774,-23.468964
-15.3070755,-23.258715,-5.7558036
-0.14149775,3.8782814,0.75065386
1.2743158,-0.88953435,-0.6378825
-2.7471766,-4.460695,0.46927348
-4.033848,7.7262454,-0.7077148
-1.1673505,1.5708905,-3.464266
-13.9615135,-25.909815,-2.9627087
-1.6706815,3.9760122,1.3263066
1.7427579,-0.08346536,-0.8547765
-13.660122,-26.255697,-2.6957488
-1.3312222,6.9255056,2.9332597
0.35475153,0.42604372,0.1951665
-1.9034988,-1.908459,1.5637325
-3.8762577,6.6443086,0.3556092
-7.575022,25.839132,-9.250326
-1.304168,8.827151,-23.550371
-16.013393,-23.206835,-6.1461744
-0.13191606,4.801867,0.8211302
1.1008886,-0.5068505,-0.5246437
-2.3423774,-3.9902437,0.8979203
5.137874,15.387882,-0.92896485
2.9238636,1.7944999,-4.4191613
-1.7543383,9.955369,-24.086775
5.4184446,19.045351,-19.65045
29.18701,-14.238996,-11.030812
13.262303,-20.458202,-13.147551
20.4229,10.73977,-25.141884
14.652956,7.503831,-16.02576
2.1157384,-17.202473,-13.738509
-2.3398807,4.7374144,-17.992708
23.102114,14.359102,7.653319
12.3133745,8.920948,-6.3666606
20.273037,-3.4193952,-12.821988
11.230923,-3.03143,-15.447613
21.773462,14.035753,8.959664
4.9412436,-27.192366,-9.78222
4.4822063,-21.107925,-8.986369
22.228146,-14.077119,-10.145578
12.193577,9.047307,-6.341843
13.924103,-21.851068,-12.899195
26.258022,-4.9998026,-10.893615
8.383737,18.597185,-20.102852
8.224681,-4.9583282,-14.132125
-1.9911036,-14.78863,-13.737153
3.0614998,8.007527,-14.158353
-3.073954,-0.59335667,-28.147102
9.643176,8.287067,-23.384285
3.4940681,1.2505215,-24.78717
-0.30694246,-5.409827,-13.323586
17.002348,-7.417436,-19.363838
1.221634,-8.880256,-14.967358
24.569273,-8.572712,-19.622538
20.455933,-14.724965,-19.136288
20.49988,-11.151558,-18.069063
18.759966,-14.224244,-17.12834
6.1885695,-17.600569,-18.66158
-3.3499787,-2.1269422,-16.730898
-1.3896345,0.5019443,-22.401417
4.993995,1.0430748,-25.521143
-6.946454,11.38361,-28.033522
-6.7755823,11.281387,-28.644577
12.516802,-6.309824,-24.029858
21.16208,-11.870953,-18.340622
22.137383,-4.8245354,-11.304101
0.09732791,-5.783254,-24.986593
5.6215396,0.7231895,-24.49109
8.218209,10.789367,-17.771358
4.836318,0.71290207,-25.338322
1.1392123,13.699268,-33.595802
16.06233,-7.3360734,-18.658281
17.073072,7.740569,6.4438424
-13.853959,4.8277373,11.567286
5.7875886,6.6325874,11.65539
13.784841,-20.741924,4.139169
1.7875341,12.226747,26.737185
10.623253,-8.633945,20.707039
20.311415,-18.72327,2.4746575
5.611721,-9.998411,11.947475
11.908133,-15.869656,11.913679
12.648353,1.298893,22.787863
17.307852,-1.9575037,10.277154
1.8075182,-2.1496363,8.981898
18.617453,-20.572296,11.781338
5.729025,-0.023379803,20.950727
11.554684,1.2577609,7.7896476
9.963248,4.102608,7.624629
-0.33166906,-10.114464,16.229683
-3.3674452,-21.50569,8.655536
2.9160569,3.3511522,15.611362
14.375038,-14.444056,13.559989
16.653944,-2.168184,16.420883
19.128752,-0.25032493,13.293081
-16.428873,-0.9427625,-2.431469
-22.36351,14.084522,8.870721
-21.419388,11.076414,3.0418804
26.457901,-16.152296,17.783121
22.003567,-19.510908,10.645836
-6.255783,-17.421297,1.7808856
-20.728798,10.652226,8.367882
16.719257,-15.081929,18.165533
-4.752319,-18.477484,12.685428
16.692207,-15.597297,5.983638
25.350906,-1.8679874,7.0512753
19.394718,0.1825884,3.6807766
22.532434,0.72591263,-0.80511576
20.604376,10.400984,-1.0325195
-16.699665,-9.550671,2.838829
9.105614,5.66378,15.973981
18.238312,-19.427626,8.723092
12.247725,-22.4739,6.8768635
3.81077,-12.020798,19.78777
13.207342,2.8473642,3.9202871
13.138706,2.792451,3.4678366
18.282116,-1.4600782,10.783484
2.5237093,0.6213726,37.92927
1.7058924,1.7538311,21.15256
-10.277502,1.158147,24.320482
-0.78145146,12.3218,17.630985
-10.339631,-0.86925006,30.529076
-5.3584185,1.5052979,26.949923
-3.3191009,7.58041,26.2965
-2.3080955,3.1672497,30.486685
-4.973926,3.1093245,28.064526
-4.245704,8.508563,18.381699
-3.7480083,15.020178,18.001421
-6.758049,7.641463,28.909748
-5.5568533,7.7940197,27.943377
-8.632684,2.4579437,29.44633
-6.709466,3.0101638,27.90694
-4.966469,16.300505,17.452698
-4.1305757,4.1620207,24.880714
-1.9723338,-3.0649352,35.723248
-1.8902336,-5.467946,35.09252
2.5570672,-1.2558324,26.70377
-8.142544,4.191118,31.604555
-8.358829,6.350514,32.878757
-8.131504,8.124256,37.233803
-7.5493836,7.8222547,36.38289
-12.970603,21.623549,-0.8443541
-5.8237543,6.0437574,26.355576
-5.59956,-2.1150298,33.81622
-5.7664037,-0.9181366,33.45454
-6.1289673,5.1323366,25.844603
7.634856,-9.709617,20.49811
-7.176126,3.5728278,30.040583
-6.5182614,1.3061963,29.878801
-6.2267203,3.5316577,27.64038
11.0996475,9.87772,33.35712
-0.20557809,-26.457827,6.1219964
-12.750131,0.24102873,21.060375
-21.258825,-0.6247598,15.027086
-16.873621,-3.0246353,7.902113
-24.827051,3.0915985,10.073675
-18.337807,-0.42328048,16.907536
-18.300644,0.039033726,16.583649
-16.565027,-2.5248945,7.767324
-15.968402,-1.6421975,7.5982666
-18.742426,-6.9319797,10.231969
14.388232,-15.241633,9.47601
16.601856,-13.716331,10.88828
15.141209,-20.24372,15.548092
9.639117,-22.35785,9.236257
-19.421747,-6.762073,9.498099
-19.45859,1.327415,19.782652
8.746284,-24.295631,8.891662
-21.06876,4.0716863,23.169388
-21.312235,4.436169,23.620987
-22.808125,6.7004604,21.915955
-20.040874,-6.304977,8.492839
8.289793,-21.864712,10.846269
1.8273194,18.976576,32.431587
-13.783338,12.616176,9.688769
-18.221607,9.626744,4.5498834
-26.83291,2.7340782,8.144563
-27.63428,2.2599418,7.279794
-27.747787,2.3020105,6.2646236
-27.022438,2.717292,5.592276
-24.628016,3.065605,6.2178636
-22.063375,4.021561,3.245705
-20.956821,3.457416,3.3859754
-21.199701,4.412501,6.7640934
-25.568481,0.10983499,5.949143
-25.309454,-0.20186414,4.9511895
-25.861853,0.59698856,6.492748
-26.76388,1.9331123,7.5166154
-10.982407,-24.714426,-4.909613
-11.513035,-23.802744,-4.8117776
-5.5840864,28.780474,-9.764857
0.589092,1.7491289,0.19993903
-7.8699393,-21.560608,-3.5604293
-8.787936,-7.974156,-5.406779
-6.3484483,27.168447,-9.276036
-1.9524585,8.716898,-23.941187
-14.977557,-23.373007,-4.8864274
-0.032402888,5.6735587,0.9889525
-0.77885085,0.006342359,-0.012875897
-1.2732174,-3.6735427,1.2229054
-2.9555976,6.9754224,0.06645015
-7.7520175,26.834715,-9.749659
-10.830298,-25.060898,-4.823806
-14.365193,-23.275024,-5.157151
-0.96957237,7.6369605,2.4583561
-0.29838192,-1.2452853,0.4522392
-1.1243733,-1.8628541,0.5998615
-2.634649,7.078392,-0.106150426
-6.1465707,26.708029,-8.957617
-1.1014123,1.487983,-3.4460866
-14.420653,-23.835617,-4.493121
-1.1573595,7.102252,2.4375808
-1.1845417,0.09737129,1.1084154
-2.5816987,-2.110548,0.9683485
-2.2484584,7.060052,0.8246534
-7.363264,26.448761,-9.408405
4.3688602,18.127789,8.573335
25.926775,-14.348572,-18.820936
32.365738,3.0077574,-16.418707
14.066124,15.621449,-26.65082
19.567654,3.1079128,-19.933435
26.355957,-3.283143,-18.312492
17.417334,4.4739976,-14.329613
24.798782,-18.622063,-22.72393
33.246887,-4.885867,-10.017079
22.890465,4.926363,-16.653465
28.161705,-15.62452,-10.654571
25.666054,-13.877988,-24.674187
26.864403,3.1104105,-7.8808784
13.591136,10.580776,-21.007168
21.914326,-14.042704,-24.166195
29.066553,3.2145572,-8.757333
14.763777,13.517177,-21.278618
24.19098,-17.566986,-20.341774
15.964418,19.495455,-27.114853
15.284536,9.668665,-19.933472
19.038534,2.8476183,-19.106964
26.629604,-18.094208,-15.565313
29.931103,9.558794,-11.545594
21.443954,3.5017717,-15.942619
20.209642,-8.377368,-18.505379
6.477694,-16.971586,-19.889156
1.1404465,-9.745504,-13.646213
22.135391,-6.6507597,-19.239609
17.655077,16.886936,-2.5906138
8.6513405,9.350551,-15.624573
10.788973,4.6713853,-35.50149
13.138931,-3.882867,-33.15422
12.422276,-5.7155695,-31.6119
12.659864,-6.8628097,-30.54528
6.829977,-18.194622,-19.378536
12.797974,0.64674217,-7.691905
21.44934,12.982519,-14.180221
-0.104288846,-2.3803825,-24.786781
-0.97889185,-0.10810278,-24.25241
0.6474916,11.856547,-35.550583
14.542635,-6.7662125,-27.697672
12.880614,-6.782506,-30.216604
16.041924,-8.702845,-29.554663
7.3306665,-19.259623,-19.64332
-1.0886523,0.34047562,-24.201084
9.584251,-0.61447287,-28.77333
8.679377,-1.8352203,-28.551195
0.62110746,16.84915,-30.482557
12.6976185,-4.5999303,-33.61669
6.6746855,-10.292965,1.4742552
5.850231,-3.0532224,29.141499
-10.144106,-1.55677,36.499474
6.8204465,14.246806,31.921206
12.839804,2.417458,23.871151
20.388227,-9.065745,4.8057513
21.929043,-2.4740329,-0.11715448
21.632624,4.6651254,7.4865932
30.018318,5.889701,-0.19557948
29.266075,7.358721,0.44180822
-18.293068,-10.58409,3.737057
9.355586,-15.1923,16.700476
8.836416,-15.77945,16.517624
16.728722,-13.925611,5.338346
18.432755,-5.9038534,18.383326
19.115883,0.023533687,-0.059194233
-7.2105637,-4.3899136,4.497228
13.846868,0.7753202,-7.0119486
3.6045616,15.047602,25.963165
21.967361,-1.9017514,13.369551
17.678123,-8.59796,13.400756
26.826128,-7.106859,14.820754
20.961966,-10.202204,10.492326
10.918343,-23.26884,9.380813
-16.90785,7.413394,10.857708
-19.609516,-11.369641,7.811783
-19.758621,-11.5574,7.9385867
20.641186,1.3288809,-0.039026853
26.729622,-1.3118901,0.73997927
23.851353,5.777398,0.67040354
-22.590506,14.086674,-0.16885361
-22.924435,13.650161,-0.3147582
-21.128475,10.032506,18.26993
-21.020786,10.792228,16.213459
-19.485197,6.1726937,12.897726
17.238287,-18.130264,1.5247796
-20.333376,14.102273,4.484056
-15.533223,2.53173,-5.8269515
-16.946693,7.5317187,9.473833
30.58342,-7.6123977,0.50062436
15.592798,-15.649391,1.0679054
-27.161953,11.653993,-4.6802144
-6.2505536,-3.1309197,0.791345
3.1031694,10.243242,35.949352
11.4099245,12.308971,30.596079
7.567608,2.3546977,30.127235
-18.409374,3.848132,23.15409
-1.4095654,3.9029367,32.329838
0.60431594,0.24111965,31.813213
1.3848222,0.6353315,31.461298
3.8739803,5.3827405,28.867258
4.8508596,11.957615,31.751282
4.791756,11.729749,31.80574
-0.46716797,17.533367,24.491522
-26.915312,12.108533,4.692479
-26.948614,11.905547,4.230457
-24.41738,8.026169,-2.0103664
-4.6974125,15.782848,19.194422
-3.7578523,9.454745,27.65957
-6.4959874,9.623673,28.471748
-3.4208362,3.877555,14.203829
2.2107086,14.1161995,14.990895
-1.0531256,16.200436,15.456271
10.315871,-0.88041633,1.4499204
-16.4464,17.565157,5.220304
-15.679791,16.52863,5.3242974
12.432707,-7.218991,2.510093
-13.984891,6.975528,9.892251
34.0945,-6.6996713,3.3258407
25.238768,-5.492545,14.665455
9.59036,-5.3039722,7.1307106
12.938102,-6.7746086,6.1047454
-18.251297,-9.349652,22.119825
-13.347496,7.143786,11.184088
-13.753142,3.3393197,12.749316
16.234282,-25.702547,12.221205
16.161291,-25.505035,11.066079
21.937681,3.057932,-4.5933537
21.049347,5.657513,-1.959343
-14.065764,7.346347,9.284488
10.644609,-11.79944,8.965437
-30.4575,10.758832,3.637063
-24.908913,10.254807,-2.1830733
-15.958206,9.992736,21.281736
-27.655102,10.518603,6.3288465
-30.887901,6.1072927,-11.257701
-30.009897,10.172844,25.267965
-29.540169,9.813405,24.524794
-29.146425,9.267918,23.517181
-29.067793,7.246043,22.464998
-30.68463,2.6603856,17.53955
-28.15971,5.658426,4.161666
-9.589906,-15.142572,14.294111
15.330292,-16.760796,8.111587
16.697472,-20.423792,16.230701
-21.138308,-0.57227886,14.565445
-31.662956,0.54603726,22.128044
-27.719591,6.963676,23.044115
-24.978823,4.3286963,27.854992
-23.14702,3.1334572,28.027441
-23.096302,2.8846889,28.254896
-22.933552,-13.265458,17.296558
-22.82229,-13.10821,17.779377
-22.729454,-12.972817,18.15825
-30.096735,9.009879,15.889191
-26.802675,5.3442874,19.711052
-21.503332,5.7102914,22.007483
-21.634829,4.868108,21.553686
-19.158497,7.2746787,24.823605
-19.015406,7.395432,24.935656
-26.902914,-3.697304,-4.699317
-6.469573,3.1940382,14.738635
-8.532066,7.240044,12.587929
-30.235123,5.655918,12.193167
-26.597017,3.7936914,9.783965
-30.446877,3.1077888,10.263323
-28.652966,-5.1482778,6.9914827
-30.637787,0.93227845,23.132172
-31.553478,2.205171,22.349052
-28.837414,4.0299983,14.871686
-28.464329,4.032545,14.506337
-32.879814,-2.157152,14.267245
-32.757782,-6.2976418,7.3795404
-28.621944,-1.6305655,11.7417965
-25.9784,9.260719,9.36683
-15.823925,12.074124,22.319221
-8.251045,-5.9414396,10.577086
-24.343393,3.8231874,19.967472
6.381529,-6.8607244,7.7916484
-15.459214,-19.162416,-4.62577
-1.6938568,13.185498,0.5647901
3.5253022,5.7463293,2.7121637
2.6150136,6.816018,-9.454606
20.441467,-14.287539,0.059803013
20.36976,-15.8365555,-1.0949575
-4.4366007,4.3995633,-3.0680614
-3.5746965,4.3821793,-3.833351
-3.374876,4.1668754,-4.028541
-2.7914002,4.751323,-4.1722884
-5.81828,9.657794,-6.341669
1.6106579,-2.1984787,-5.3035507
2.1438272,24.995838,-20.309273
20.98775,-16.156088,8.785016
-0.36159378,-8.206529,0.75354195
1.4853927,-3.0897975,-2.5846424
-12.3478,-22.715096,-4.7361526
-19.920341,-16.646128,-3.4130085
2.8002462,4.7336717,1.5999606
3.868297,5.932681,3.0868435
14.663073,1.5837511,-28.024464
-0.93033284,7.066169,-4.614345
-5.4378037,8.683206,-6.5126553
2.436023,-2.011648,-4.61398
-12.421969,-22.269087,-4.6744447
-20.540152,-16.40419,-2.9862506
2.2266908,5.4328237,1.4592968
10.725785,1.4983814,-18.212053
7.416152,12.665494,-9.516878
-0.9635559,9.362666,-7.9624615
16.8218,-16.517553,-23.227606
7.7785664,-19.612358,-10.3489685
11.416493,-11.381888,-35.046803
14.668422,4.3994966,-26.734472
13.110573,5.2534366,-25.858906
20.446293,-2.3441033,-18.588713
10.539256,-1.4229497,-34.28788
-1.6254985,-8.004536,-34.53381
-16.937881,-10.579887,-24.159945
1.7933218,-4.7089577,-29.703768
1.9436036,-4.3126435,-29.671305
2.460183,9.670097,-33.41034
7.5241814,-3.081664,-35.72421
7.624224,-3.136894,-35.620106
20.72915,-16.335241,-16.352404
12.408076,-21.471193,-11.077766
24.822508,11.531317,-21.368551
14.592887,3.5361843,-34.84649
10.393711,9.909562,-17.20848
17.3446,17.70143,-3.5771213
5.6910863,-18.939308,-12.356384
8.848832,-19.779913,-8.205999
9.920271,-20.113588,-30.485386
25.126753,11.531318,-21.33309
25.239222,-5.914928,-10.191782
28.495874,-9.923971,-4.5623174
6.301967,13.163946,-17.879335
20.39128,-20.11152,-21.380222
2.8477447,-24.542328,-13.711636
-2.1715255,18.7697,-13.246914
21.053307,1.0325631,-15.624337
20.504799,-2.3340657,-18.340103
17.599178,-14.667266,-13.76127
0.9097499,-8.773456,-15.980231
0.18503883,1.8415487,-27.1664
-17.758362,18.686577,-3.2164078
-4.7615314,10.57695,2.5930488
1.3285223,10.000378,-36.09375
1.0323635,10.748043,-35.28129
9.642592,-0.32298222,-33.65652
21.782524,-14.700613,-16.783386
29.188671,-7.450039,-13.112118
3.3369505,-3.2953742,-27.058525
1.320297,-0.37289494,-28.256863
2.4179273,-0.41752416,-28.70788
-0.2380998,-9.186038,-34.456505
4.7027,12.9788265,-35.85755
0.8530304,10.565331,-34.095074
12.35651,-2.8422053,-31.78966
-26.368402,12.190232,-4.0484486
-17.94034,13.14792,6.291225
-17.473774,11.324893,7.4083743
7.039623,-30.707872,7.9788
10.500393,-21.564398,-3.0216763
-3.1821833,12.896555,4.101155
-17.849154,13.500481,6.414573
-18.134916,6.385522,16.169954
-2.895924,-12.694913,17.746115
20.085846,-4.9095173,0.31036803
12.994948,-16.926952,-6.3103075
18.017387,5.3689966,1.4208584
23.943083,4.42207,1.5934416
23.329678,1.2403603,6.8248744
28.962002,-9.772864,9.752312
8.236847,-17.828863,-2.4193952
27.823814,-9.5450535,12.220624
26.120592,-10.821741,8.224585
23.935442,-9.339053,5.535517
-17.637789,-4.0059776,-3.7222893
-16.892363,-5.04937,-3.6960304
22.629698,-15.661011,1.6884834
5.229282,-8.965954,-0.5121194
-7.2966204,2.2014403,-0.9031829
7.295923,-6.644669,4.661064
22.469551,3.6760669,0.2573679
11.695706,-23.66195,8.903188
19.46593,-16.892778,2.993654
-14.895261,14.038331,14.838406
-17.853052,-3.3415048,-3.9759462
29.181133,13.448564,5.128852
-8.11182,-16.82597,4.7438703
0.42240602,-14.144353,9.838105
-10.713236,-3.979546,-2.868079
-10.713308,-3.9269388,-1.9596266
-17.805756,-9.148329,3.3300693
8.876981,2.6382673,32.229023
9.3672495,3.260991,31.79128
1.628333,-20.779673,6.827068
-31.4417,11.772448,4.7259083
-11.242963,17.25735,18.2792
-23.638403,2.8574827,-2.075657
-23.530025,2.705531,-1.8204666
-30.802998,-6.8940187,14.386158
-19.331392,13.321664,3.8122876
